Booking_ID,Customer_ID,Employee_ID,Pricing_ID,Booking_Date,Delivery_Date,Origin_City,Destination_City,Vehicle_Type,Weight_LBS,Freight_Amount_USD,Payment_Mode,Shipment_Status,Customer_Name,Customer_City,Industry,Credit_Limit_USD,Customer_Status,Employee_Name,Employee_City,Joining_Date,Salary_USD,Manager_Name
BK000111,CUST3191,EMP1071,PR2044,2026-02-04,2026-02-06,Boston,Chicago,Trailer,6176.67,17835.76,COD,Delivered,Richardson-Henry,Seattle,E-commerce,73027,Inactive,Elizabeth Hicks,Miami,2024-02-09,59831.0,Sarah Wright
BK000112,CUST3263,EMP1016,PR2021,2026-02-09,,Houston,Seattle,Trailer,7062.48,16212.38,COD,Booked,Duke And Sons,New York,E-commerce,78581,Active,Gabriela Hayes,Los Angeles,2025-12-03,55316.0,Kevin Jackson
BK000113,CUST3299,EMP1012,PR2046,2025-08-11,,Chicago,Houston,Container,7219.06,7849.05,Credit,,"Rios, Hernandez And Bray",Denver,E-commerce,79757,Active,Julia Tyler,Dallas,2023-02-03,90553.0,Adam Osborn
BK000114,CUST3091,EMP1047,PR2013,2026-02-18,,Phoenix,San Francisco,Container,8854.45,3787.36,COD,Pending,"Stevenson, Mendez And Bishop",Denver,Retail,79817,Active,Michael Sanchez,Boston,2025-07-11,97447.0,Nathan Greene
BK000115,CUST3176,EMP1036,PR2003,2025-11-03,,Dallas,Seattle,Mini Truck,4957.64,1627.46,COD,,"Pennington, Washington And Guzman",Denver,Retail,46384,Active,Roberto Curtis,Miami,2025-01-10,57025.0,Ernest Lamb
BK000116,CUST3293,EMP1071,PR2036,2025-08-23,,Boston,Denver,Truck,4089.32,10038.43,Credit,Booked,Burch Llc,Phoenix,Retail,40942,Inactive,Elizabeth Hicks,Miami,2024-02-09,59831.0,Sarah Wright
BK000117,CUST3067,EMP1093,PR2043,2025-08-23,,San Francisco,Seattle,Van,578.61,1339.5,Prepaid,Pending,Clark-Thomas,Boston,Healthcare,59663,Inactive,Candace Torres,Chicago,2024-08-05,84567.0,Susan Schwartz
BK000118,CUST3186,EMP1017,PR2026,2026-01-05,2026-01-18,Boston,San Francisco,Van,1045.48,15177.74,Credit,Delivered,Mcgee And Sons,Atlanta,Manufacturing,90057,Active,Luis Reeves,Boston,2021-11-25,115775.0,Sara Green
BK000119,CUST3271,EMP1059,PR2028,2025-07-01,2025-07-12,Atlanta,Phoenix,Trailer,2902.68,16006.42,COD,Delivered,Garcia-Anderson,Miami,Retail,11777,Active,Mathew Osborne,Seattle,2021-05-27,78045.0,Michael Graham DDS
BK000120,CUST3038,EMP1091,PR2008,2025-10-26,,Phoenix,Boston,Container,9119.0,1000.0,Credit,Cancelled,Ayala-Stewart,Boston,Retail,37654,Inactive,Aaron Rich,Miami,2026-01-21,5000.0,Sarah Hayes
BK000121,CUST3012,EMP1068,PR2018,2026-04-27,,Seattle,Denver,Truck,5039.47,14765.52,COD,Cancelled,Evans-Robinson,Boston,Healthcare,14210,Active,Anne Smith,Denver,2024-07-26,113026.0,Joshua Hawkins
BK000122,CUST3193,EMP1010,PR2011,2026-04-16,2026-04-27,New York,San Francisco,Trailer,8118.67,1482.01,Prepaid,Delivered,Wilson And Sons,Miami,E-commerce,48453,Inactive,Rita Barrett,Denver,2024-07-14,43052.0,Trevor Vega
BK000123,CUST3139,EMP1061,PR2050,2025-11-12,,San Francisco,Los Angeles,Container,9373.97,18037.98,Credit,Cancelled,Gonzalez Plc,Miami,Retail,83892,Active,Allison Salazar,Miami,2022-02-12,117086.0,Kimberly Farley
BK000124,CUST3087,EMP1045,PR2030,2025-11-13,,Boston,Denver,Truck,8022.15,15595.26,Prepaid,Cancelled,Lozano Plc,Chicago,Retail,11024,Inactive,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK000125,CUST3013,EMP1076,PR2050,2026-03-05,,Phoenix,Miami,Mini Truck,6537.09,10088.07,Credit,Pending,Martin-Shaffer,Phoenix,Retail,97601,Active,Amanda Cruz,Chicago,2023-04-06,54063.0,Tanya Hernandez
BK000126,CUST3274,EMP1066,PR2040,2026-04-30,,Boston,Denver,Van,2433.38,12082.03,Prepaid,Pending,Bryant And Sons,San Francisco,Retail,86828,Inactive,Kevin Mcdonald,Miami,2022-08-17,78634.0,Richard Hughes
BK000127,CUST3251,EMP1075,PR2039,2025-11-02,,Atlanta,Houston,Van,9502.75,7542.1,Prepaid,In Transit,Ingram-Hill,Seattle,Healthcare,13393,Inactive,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK000128,CUST3014,EMP1070,PR2011,2025-07-27,,Seattle,Phoenix,Truck,4367.1,3769.95,COD,Cancelled,Unknown Customer,New York,Manufacturing,97858,Inactive,Molly Solis,Phoenix,2023-04-02,5000.0,Meghan Arnold
BK000129,CUST3088,EMP1019,PR2008,2026-01-13,,Miami,New York,Truck,901.77,15542.21,COD,Booked,"Perez, Haynes And Hill",Atlanta,Manufacturing,52037,Active,Luis Rodriguez,Miami,2025-07-14,117169.0,Barbara Lee
BK000130,CUST3189,EMP1074,PR2041,2025-10-24,,Phoenix,San Francisco,Container,8798.66,4320.99,Prepaid,Booked,Castillo-Dunn,Dallas,E-commerce,60197,Inactive,Antonio Long,Los Angeles,2025-05-21,110204.0,Devin Logan
BK000131,CUST3077,EMP1007,PR2009,2026-01-19,,Boston,Phoenix,Truck,201.49,18577.14,Prepaid,In Transit,"Stewart, Frost And Murray",Los Angeles,E-commerce,71299,Inactive,Kevin Moore,Chicago,2023-09-06,50873.0,Frank Carpenter
BK000132,CUST3163,EMP1083,PR2003,2026-03-01,,Chicago,San Francisco,Mini Truck,3625.31,11064.79,COD,Cancelled,Lee-Smith,Atlanta,Manufacturing,32309,Active,Christopher Kelly,Houston,2022-03-20,73681.0,Elizabeth Murphy
BK000133,CUST3143,EMP1079,PR2019,2025-09-11,,Dallas,Seattle,Trailer,785.15,7353.32,COD,Booked,"Kim, Moore And Castillo",Dallas,Retail,54116,Inactive,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK000134,CUST3142,EMP1024,PR2031,2026-02-07,,Atlanta,Miami,Van,8614.28,13196.73,Prepaid,Cancelled,Woods Inc,Boston,Manufacturing,68614,Inactive,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK000135,CUST3076,EMP1032,PR2002,2025-12-15,,Dallas,Los Angeles,Mini Truck,9030.71,14358.68,COD,Booked,Woods And Sons,Dallas,E-commerce,17830,Active,Phillip Mcguire,Houston,2025-05-23,70707.0,Travis Smith
BK000136,CUST3251,EMP1045,PR2040,2025-06-30,,Dallas,Boston,Truck,2179.35,19136.82,Prepaid,Booked,Ingram-Hill,Seattle,Healthcare,13393,Inactive,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK000137,CUST3230,EMP1059,PR2048,2026-02-09,,Denver,San Francisco,Trailer,4805.84,18709.16,COD,Booked,"Johnson, Mitchell And Newton",Houston,Retail,51610,Active,Mathew Osborne,Seattle,2021-05-27,78045.0,Michael Graham DDS
BK000139,CUST3100,EMP1044,PR2007,2026-01-22,,Seattle,Phoenix,Van,2685.97,11005.83,Prepaid,Pending,Wallace-Rice,Los Angeles,Manufacturing,53261,Inactive,Jason Lambert,Houston,2023-11-13,51431.0,Jason Bailey
BK000140,CUST3024,EMP1034,PR2011,2026-03-29,,San Francisco,Atlanta,Mini Truck,8775.1,17360.65,COD,Booked,"Davis, Gordon And Maddox",San Francisco,E-commerce,75474,Active,Paul Leblanc,Dallas,2023-02-09,47770.0,Megan Rodriguez
BK000141,CUST3049,EMP1081,PR2015,2025-11-17,,Miami,Los Angeles,Truck,4307.31,16954.0,Credit,Pending,Phelps Ltd,Los Angeles,E-commerce,21342,Inactive,Ariana Kelly,Houston,2022-06-23,88397.0,Sarah Welch
BK000142,CUST3101,EMP1095,PR2037,2025-07-04,,Phoenix,Houston,Mini Truck,809.94,8993.25,Credit,Pending,"Palmer, Smith And Landry",Atlanta,Manufacturing,88446,Active,Amy Smith,Miami,2024-05-21,90976.0,Dana Torres
BK000143,CUST3085,EMP1060,PR2011,2025-12-01,,Seattle,,Truck,2487.76,1000.0,Prepaid,Booked,"Rubio, Herring And Higgins",Chicago,E-commerce,23984,Active,Lisa Jackson,Miami,2024-01-07,47399.0,Brenda Smith
BK000144,CUST3181,EMP1015,PR2038,2025-07-28,,Houston,Los Angeles,Mini Truck,7963.56,9786.5,Prepaid,In Transit,Clark-Diaz,Miami,E-commerce,63555,Active,Richard Thomas,Phoenix,2025-12-23,86305.0,Joy Chang
BK000145,CUST3113,EMP1006,PR2017,2026-01-21,,Dallas,Miami,Van,9137.13,6573.41,Prepaid,Cancelled,"Benjamin, Garcia And Lara",San Francisco,Manufacturing,55373,Active,Anna Thompson,San Francisco,2021-06-02,97495.0,Lee Wallace
BK000146,CUST3287,EMP1090,PR2021,2025-09-03,,Miami,Seattle,Mini Truck,3125.71,1341.88,Prepaid,Booked,Williams-Bates,Seattle,Manufacturing,34659,Inactive,Gregory Murphy,Denver,2023-04-28,106204.0,Shannon Cruz
BK000147,CUST3188,EMP1003,PR2001,2025-05-17,,Miami,Atlanta,Van,9552.97,15908.83,Credit,Pending,Bryan And Sons,Dallas,Healthcare,33433,Active,Tammy Jimenez,Miami,2024-08-29,86692.0,Tina Mcdaniel
BK000148,CUST3106,EMP1011,PR2019,2025-07-16,,Phoenix,Denver,Van,9918.34,14724.61,Prepaid,Booked,"Obrien, Savage And Williams",Seattle,Retail,22035,Inactive,Lisa Roberts,Seattle,2022-06-15,49841.0,Benjamin Harper
BK000149,CUST3183,EMP1039,PR2013,2025-11-20,,Boston,San Francisco,Van,3024.43,12885.81,Prepaid,Pending,Buck Llc,Seattle,Retail,55087,Inactive,Jillian Pearson,Phoenix,2023-09-07,5000.0,Nancy Moore
BK000150,CUST3021,EMP1042,PR2025,2025-05-23,,New York,Denver,Van,8991.55,12877.44,COD,Cancelled,"Carey, Wise And Wilkinson",San Francisco,Healthcare,75976,Inactive,Colin Chandler,Seattle,2023-05-28,97121.0,Joshua May
BK000152,CUST3206,EMP1014,PR2033,2025-08-22,,Seattle,Denver,Van,6274.1,19375.65,Credit,In Transit,"Collins, Burke And Baxter",Atlanta,Retail,22504,Active,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK000153,CUST3053,EMP1085,PR2035,2025-09-12,,New York,San Francisco,Container,3066.46,8324.54,Credit,In Transit,Miller-Burgess,San Francisco,Manufacturing,11941,Active,Edward Schultz,Houston,2024-09-30,70583.0,Nicole Perez
BK000154,CUST3190,EMP1004,PR2031,2026-01-23,,Boston,Seattle,Van,8169.13,19962.51,Prepaid,Cancelled,"Patel, Mitchell And Price",Denver,Retail,17082,Inactive,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK000155,CUST3094,EMP1077,PR2047,2025-09-11,,Phoenix,Boston,Container,3738.26,18587.43,Credit,Pending,"King, Schneider And Martin",New York,Retail,46532,Active,Johnny Miller,San Francisco,2025-03-31,68612.0,Rebecca Wiley
BK000156,CUST3259,EMP1071,PR2015,2026-03-30,,Atlanta,Seattle,Container,9233.08,14181.57,COD,Booked,Moore Group,Houston,Retail,20180,Active,Elizabeth Hicks,Miami,2024-02-09,59831.0,Sarah Wright
BK000157,CUST3115,EMP1094,PR2050,2025-07-10,,Phoenix,San Francisco,Container,2773.48,1668.91,Credit,,"Walker, Jones And Zamora",Boston,E-commerce,21258,Inactive,Robert Oliver,Boston,2021-11-10,65493.0,Sarah Hart
BK000158,CUST3264,EMP1066,PR2023,2025-06-29,2025-07-06,San Francisco,Denver,Container,4206.0,13016.77,Prepaid,Delivered,Glover And Sons,Atlanta,E-commerce,96986,Inactive,Kevin Mcdonald,Miami,2022-08-17,78634.0,Richard Hughes
BK000159,CUST3024,EMP1047,PR2049,2025-12-24,,Boston,Houston,Truck,3659.07,14422.63,COD,Pending,"Davis, Gordon And Maddox",San Francisco,E-commerce,75474,Active,Michael Sanchez,Boston,2025-07-11,97447.0,Nathan Greene
BK000160,CUST3217,EMP1030,PR2029,2025-06-02,,Seattle,Miami,Mini Truck,868.29,14386.57,Prepaid,In Transit,Lee Llc,Boston,E-commerce,95615,Active,David Wells,Seattle,2025-10-14,109008.0,Austin Collins
BK000161,CUST3005,EMP1036,PR2050,2025-12-12,,Atlanta,Miami,Truck,3431.85,1152.49,COD,In Transit,Sullivan-Escobar,Chicago,Retail,49032,Inactive,Roberto Curtis,Miami,2025-01-10,57025.0,Ernest Lamb
BK000162,CUST3111,EMP1018,PR2018,2026-02-05,,Seattle,Los Angeles,Truck,2720.35,19397.72,COD,Pending,"Snyder, Wade And Newman",Boston,Manufacturing,68608,Inactive,Angela Freeman,Chicago,2026-02-25,102702.0,David Coffey
BK000163,CUST3254,EMP1091,PR2001,2025-11-13,,Atlanta,Chicago,,4690.41,11544.06,Prepaid,Booked,"Miller, Conway And Best",Houston,Healthcare,79332,Active,Aaron Rich,Miami,2026-01-21,5000.0,Sarah Hayes
BK000164,CUST3061,EMP1003,PR2025,2025-11-08,,Boston,Chicago,Truck,7437.14,617.68,COD,Booked,Rice Llc,Miami,Retail,81904,Inactive,Tammy Jimenez,Miami,2024-08-29,86692.0,Tina Mcdaniel
BK000165,CUST3240,EMP1010,PR2023,2026-03-19,,Seattle,Dallas,Trailer,5930.87,2961.79,COD,Cancelled,Day Inc,Chicago,Retail,96006,Active,Rita Barrett,Denver,2024-07-14,43052.0,Trevor Vega
BK000166,CUST3167,EMP1065,PR2038,2025-06-17,,Atlanta,Denver,Container,1272.15,4560.67,Prepaid,,Unknown Customer,Denver,Manufacturing,70453,Inactive,Bianca Mcconnell,Miami,2022-04-28,98412.0,Michelle Smith
BK000167,CUST3229,EMP1026,PR2021,2026-05-03,,Denver,Atlanta,Mini Truck,6053.87,2530.45,Prepaid,Booked,Unknown Customer,San Francisco,Retail,24288,Inactive,Michael Anderson,New York,2025-02-27,71416.0,Pamela Johnson
BK000168,CUST3202,EMP1074,PR2029,2025-07-09,,San Francisco,Miami,Mini Truck,9605.07,5148.12,Prepaid,Booked,"Miles, Anderson And Miller",Los Angeles,Retail,44420,Inactive,Antonio Long,Los Angeles,2025-05-21,110204.0,Devin Logan
BK000169,CUST3192,EMP1061,PR2017,2025-08-14,,Dallas,New York,Van,2957.04,14527.19,Prepaid,Pending,Moreno Group,Houston,E-commerce,33887,Active,Allison Salazar,Miami,2022-02-12,117086.0,Kimberly Farley
BK000170,CUST3273,EMP1044,PR2018,2026-05-01,,Dallas,Boston,Truck,1312.54,16567.11,COD,Pending,Rubio-Vasquez,Atlanta,Manufacturing,62486,Inactive,Jason Lambert,Houston,2023-11-13,51431.0,Jason Bailey
BK000171,CUST3052,EMP1037,PR2008,2025-06-10,,New York,Atlanta,Mini Truck,9144.46,10038.43,COD,Booked,Unknown Customer,New York,E-commerce,97911,Inactive,Duane Reynolds,New York,2023-01-19,58495.0,Christian Estrada
BK000172,CUST3071,EMP1002,PR2002,2026-02-19,,New York,Boston,Truck,4268.95,8016.54,Credit,Pending,"Jenkins, Moore And Woodard",Phoenix,E-commerce,31967,Inactive,Stanley Allen,Denver,2023-04-04,70481.0,Nicholas Peters
BK000173,CUST3032,EMP1079,PR2009,2026-01-16,2026-01-27,Houston,New York,Mini Truck,3477.59,8039.41,Credit,Delivered,Lara Llc,Los Angeles,E-commerce,77774,Inactive,Diamond Dillon,San Francisco,2023-02-15,106649.0,Sarah Rosales
BK000174,CUST3221,EMP1053,PR2036,2025-06-19,,San Francisco,Houston,Van,3630.12,14151.74,COD,Cancelled,Silva Group,San Francisco,Manufacturing,23321,Active,Amanda Lewis,Phoenix,2022-03-17,89285.0,Kevin Long
BK000175,CUST3216,EMP1094,PR2030,2026-03-19,,Miami,Denver,Trailer,3403.74,16105.58,COD,Pending,Cuevas-Moore,Denver,Manufacturing,22661,Active,Robert Oliver,Boston,2021-11-10,65493.0,Sarah Hart
BK000176,CUST3205,EMP1048,PR2038,2025-07-22,2025-08-02,Phoenix,Chicago,Trailer,6214.36,4725.04,COD,Delivered,Garcia Ltd,Miami,Manufacturing,60200,Inactive,Dr. Veronica Walker Dvm,New York,2021-10-31,97050.0,Thomas Schmidt
BK000177,CUST3010,EMP1091,PR2011,2025-12-25,,Atlanta,Dallas,Mini Truck,1974.24,8648.35,Credit,Booked,Gonzalez And Sons,Chicago,E-commerce,53308,Inactive,Aaron Rich,Miami,2026-01-21,5000.0,Sarah Hayes
BK000178,CUST3298,EMP1012,PR2038,2025-09-06,,Boston,San Francisco,Truck,6167.47,13345.57,COD,Pending,Unknown Customer,Dallas,E-commerce,98666,Active,Julia Tyler,Dallas,2023-02-03,90553.0,Adam Osborn
BK000179,CUST3154,EMP1020,PR2016,2025-12-27,2026-01-06,Phoenix,Houston,Truck,684.93,1000.0,Prepaid,Delivered,Gilbert Ltd,New York,Manufacturing,87773,Active,Lisa Sanchez,Atlanta,2026-04-25,50850.0,Jeffrey Wright
BK000180,CUST3273,EMP1085,PR2024,2025-09-06,,Los Angeles,Dallas,Truck,9665.51,9761.77,COD,Booked,Rubio-Vasquez,Atlanta,Manufacturing,62486,Inactive,Edward Schultz,Houston,2024-09-30,70583.0,Nicole Perez
BK000182,CUST3213,EMP1037,PR2016,2026-03-03,,New York,Chicago,Mini Truck,929.67,4524.54,Prepaid,Booked,Unknown Customer,Denver,E-commerce,27923,Active,Duane Reynolds,New York,2023-01-19,58495.0,Christian Estrada
BK000183,CUST3202,EMP1003,PR2008,2025-05-06,2025-05-09,Chicago,Houston,Trailer,4921.43,5369.46,COD,Delivered,"Miles, Anderson And Miller",Los Angeles,Retail,44420,Inactive,Tammy Jimenez,Miami,2024-08-29,86692.0,Tina Mcdaniel
BK000184,CUST3171,EMP1036,PR2024,2026-03-20,2026-04-01,Denver,Seattle,Trailer,1132.04,1781.82,Credit,Delivered,Powell Inc,Boston,Retail,46965,Inactive,Roberto Curtis,Miami,2025-01-10,57025.0,Ernest Lamb
BK000185,CUST3060,EMP1062,PR2023,2026-02-22,,Denver,,Mini Truck,287.71,656.78,Prepaid,Booked,Unknown Customer,Denver,Retail,77924,Inactive,Erica Bailey,San Francisco,2025-07-11,78210.0,Daniel Cannon
BK000186,CUST3219,EMP1077,PR2037,2026-02-18,2026-02-20,San Francisco,Phoenix,Truck,1745.69,19447.83,COD,Delivered,"Parker, Butler And Medina",San Francisco,Manufacturing,91462,Active,Johnny Miller,San Francisco,2025-03-31,68612.0,Rebecca Wiley
BK000187,CUST3152,EMP1014,PR2007,2026-03-18,,Seattle,Chicago,Van,4712.47,2024.71,Prepaid,Pending,Nelson-Ferguson,Miami,Retail,49638,Active,Kayla Ali,San Francisco,2025-05-04,100242.0,Brian Porter
BK000188,CUST3010,EMP1095,PR2045,2025-12-07,,Los Angeles,Houston,Van,9727.55,937.17,COD,Cancelled,Gonzalez And Sons,Chicago,E-commerce,53308,Inactive,Amy Smith,Miami,2024-05-21,90976.0,Dana Torres
BK000189,CUST3290,EMP1058,PR2036,2025-12-05,,Denver,Dallas,Container,2244.7,4906.74,Credit,Booked,Sellers-Gates,Boston,Manufacturing,77620,Inactive,Allen Montes,Boston,2025-02-19,98387.0,Kenneth Hamilton
BK000190,CUST3171,EMP1088,PR2021,2025-08-25,,Chicago,San Francisco,Trailer,5896.92,3867.97,Credit,Cancelled,Powell Inc,Boston,Retail,46965,Inactive,Rachel Grant,Phoenix,2026-04-02,81717.5,Leah Walker
BK000191,CUST3096,EMP1100,PR2048,2025-12-28,,New York,Chicago,Van,3822.54,15906.24,COD,Booked,"Brandt, Liu And Kirby",Seattle,E-commerce,55048,Inactive,Sherry Smith,Boston,2023-01-02,84629.0,Randy Schneider
BK000192,CUST3167,EMP1004,PR2036,2025-08-19,,Chicago,Dallas,Truck,4833.24,8187.22,Prepaid,In Transit,Unknown Customer,Denver,Manufacturing,70453,Inactive,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK000193,CUST3176,EMP1004,PR2032,2026-02-21,,Denver,Los Angeles,Container,3024.48,5458.33,Prepaid,Pending,"Pennington, Washington And Guzman",Denver,Retail,46384,Active,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK000194,CUST3184,EMP1078,PR2025,2025-07-20,,Phoenix,Los Angeles,Van,5470.51,6635.26,COD,Pending,"Perry, Franklin And Edwards",Dallas,Healthcare,37145,Active,Shawn Cherry,Chicago,2024-11-21,77358.0,Jesus Henderson
BK000195,CUST3293,EMP1004,PR2046,2026-03-08,,Houston,Miami,,6013.02,11776.66,COD,Cancelled,Burch Llc,Phoenix,Retail,40942,Inactive,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK000196,CUST3273,EMP1072,PR2025,2026-03-30,,Boston,Denver,Truck,5415.29,16892.63,Credit,Cancelled,Rubio-Vasquez,Atlanta,Manufacturing,62486,Inactive,Andrea Williams,Houston,2025-09-30,68888.0,Katherine Carter
BK000197,CUST3255,EMP1089,PR2002,2025-08-23,,New York,Atlanta,,8312.39,2122.48,Credit,Booked,"Arias, Hicks And Castillo",Denver,Healthcare,82154,Inactive,Patricia Velez,Chicago,2024-07-28,41957.0,Yvonne Valentine
BK000198,CUST3258,EMP1004,PR2037,2025-08-25,,Houston,Seattle,Container,955.76,5512.03,Credit,Booked,"Freeman, Ware And Warren",San Francisco,Retail,36441,Active,Selena Cameron,Seattle,2025-02-07,87324.0,Kelsey Olson
BK000199,CUST3026,EMP1023,PR2018,2026-01-31,,Phoenix,New York,Truck,736.23,9835.88,Prepaid,Pending,Solis-Clark,Miami,Manufacturing,92479,Inactive,Kathleen Moreno,San Francisco,2025-08-11,44357.0,Amber Garner
BK000200,CUST3206,EMP1084,PR2010,2026-04-16,,Phoenix,Dallas,Trailer,1205.67,9732.83,Credit,In Transit,"Collins, Burke And Baxter",Atlanta,Retail,22504,Active,Evan Robinson,New York,2023-03-15,60180.0,Kelly Austin
BK000201,CUST3199,EMP1020,PR2026,2026-05-02,,Boston,New York,Van,7117.49,1487.39,Credit,Pending,Chavez-Chung,Los Angeles,E-commerce,85539,Inactive,Lisa Sanchez,Atlanta,2026-04-25,50850.0,Jeffrey Wright
BK000202,CUST3246,EMP1065,PR2050,2026-03-26,2026-04-08,New York,Los Angeles,Truck,4109.85,3966.95,Prepaid,Delivered,Brooks-Wallace,Miami,Manufacturing,94080,Inactive,Bianca Mcconnell,Miami,2022-04-28,98412.0,Michelle Smith
BK000203,CUST3141,EMP1059,PR2030,2026-02-16,,New York,Boston,Container,5552.69,14148.01,Prepaid,In Transit,Wagner-Nelson,New York,E-commerce,46677,Inactive,Mathew Osborne,Seattle,2021-05-27,78045.0,Michael Graham DDS
BK000204,CUST3240,EMP1019,PR2025,2026-04-04,,Chicago,New York,Mini Truck,6143.27,16787.92,Prepaid,Pending,Day Inc,Chicago,Retail,96006,Active,Luis Rodriguez,Miami,2025-07-14,117169.0,Barbara Lee
BK000205,CUST3189,EMP1082,PR2015,2025-08-26,,Chicago,Boston,Container,8590.27,3736.23,Credit,In Transit,Castillo-Dunn,Dallas,E-commerce,60197,Inactive,Stephen Zamora,Los Angeles,2023-02-27,64228.0,Matthew Newman
BK000206,CUST3281,EMP1017,PR2016,2026-04-25,,Chicago,,Container,4639.66,8014.45,COD,Cancelled,Hubbard-Clements,San Francisco,Retail,70116,Active,Luis Reeves,Boston,2021-11-25,115775.0,Sara Green
BK000207,CUST3130,EMP1082,PR2012,2026-01-18,,Denver,San Francisco,Mini Truck,4346.84,19121.21,COD,In Transit,Espinoza And Sons,Miami,Manufacturing,12032,Inactive,Stephen Zamora,Los Angeles,2023-02-27,64228.0,Matthew Newman
BK000208,CUST3210,EMP1065,PR2047,2025-12-18,,Miami,San Francisco,Van,4095.31,11548.53,Prepaid,In Transit,Dean Plc,Seattle,E-commerce,69472,Inactive,Bianca Mcconnell,Miami,2022-04-28,98412.0,Michelle Smith
BK000209,CUST3288,EMP1045,PR2029,2026-02-11,,Seattle,New York,Truck,8502.95,7359.13,Credit,Cancelled,"Young, Barnes And Owens",Chicago,Healthcare,93681,Inactive,Dean Wilkins,Houston,2024-11-10,49093.0,Ashley Henry
BK000210,CUST3121,EMP1075,PR2011,2025-06-06,,Chicago,Seattle,Truck,1291.35,2356.21,Credit,Cancelled,Alvarez And Sons,Boston,Retail,90058,Active,Todd Jordan,New York,2021-11-08,112664.0,Nicole Green
BK000211,CUST3235,EMP1072,PR2008,2025-08-27,,Seattle,New York,Trailer,2325.02,15980.88,Credit,Booked,Campbell-Robinson,Dallas,Manufacturing,36195,Inactive,Andrea Williams,Houston,2025-09-30,68888.0,Katherine Carter
BK000212,CUST3067,EMP1050,PR2021,2025-05-16,,New York,Chicago,Mini Truck,1249.67,10038.43,Prepaid,Pending,Clark-Thomas,Boston,Healthcare,59663,Inactive,Tim Washington,Denver,2023-05-21,82430.0,Michael Merritt
BK000213,CUST3037,EMP1024,PR2033,2026-03-26,,Atlanta,Phoenix,Van,4183.63,16203.32,COD,In Transit,Beck-Price,Seattle,Healthcare,66213,Active,Philip Hughes,Dallas,2025-07-16,91039.0,James Contreras
BK000214,CUST3180,EMP1013,PR2042,2026-02-09,2026-02-23,Dallas,Los Angeles,Mini Truck,7509.16,16635.97,Prepaid,Delivered,Snyder Group,Dallas,Healthcare,19446,Inactive,Miss Deanna Sandoval Phd,New York,2023-03-01,81717.5,Jacqueline Terry
BK000215,CUST3018,EMP1009,PR2006,2025-11-30,,San Francisco,Chicago,Truck,9720.41,17868.46,Credit,In Transit,Powers And Sons,Dallas,E-commerce,18171,Active,Casey Yang,Seattle,2022-06-05,81005.0,Autumn Christensen
BK000216,CUST3168,EMP1059,PR2034,2026-05-05,,Houston,Miami,Van,740.66,1000.0,Prepaid,Pending,Long Inc,Boston,Retail,42888,Active,Mathew Osborne,Seattle,2021-05-27,78045.0,Michael Graham DDS
BK000217,CUST3272,EMP1095,PR2034,2025-07-11,,Chicago,Dallas,Trailer,911.19,3948.14,Credit,In Transit,"Knapp, Morgan And Ramirez",Atlanta,E-commerce,48312,Inactive,Amy Smith,Miami,2024-05-21,90976.0,Dana Torres
BK000218,CUST3290,EMP1093,PR2032,2025-07-02,,Phoenix,Dallas,Van,6454.27,9259.87,Credit,Booked,Sellers-Gates,Boston,Manufacturing,77620,Inactive,Candace Torres,Chicago,2024-08-05,84567.0,Susan Schwartz
